district,total_load,Avg_Service_Min,Stress_Level_Percent,Est_Wait_Time_Mins,Optimal_Counters
Aligarh,147478.0,14.665952440686471,90121.05558531497,480.0,5302.0
Khargone,154516.0,13.993152856967194,90090.25028529762,480.0,5300.0
Nandurbar,150812.0,14.31348756406941,89943.57027135149,480.0,5291.0
Nandurbar,150609.0,14.326040767545315,89901.27808163468,480.0,5289.0
Satara,145593.0,14.818708188524253,89895.84088715883,480.0,5288.0
Ludhiana,145419.0,14.835270251684776,89888.75686373952,480.0,5288.0
Nandurbar,150519.0,14.3316170608557,89882.52784928912,480.0,5288.0
Nandurbar,150204.0,14.351186711494291,89816.90203388702,480.0,5284.0
Bhopal,158279.0,13.604909021986353,89723.80812879074,480.0,5278.0
Saharanpur,175809.0,12.24614640805415,89707.61474389966,480.0,5277.0
Saharanpur,175638.0,12.253201168305445,89671.98944995132,480.0,5275.0
Bilaspur,169570.0,12.684421274864215,89620.72148244687,480.0,5272.0
Barddhaman,174276.0,12.332493673864022,89552.4028127636,480.0,5268.0
Sitamarhi,166116.0,12.930585069559408,89499.04455895544,480.0,5265.0
Shivpuri,150229.0,14.274279438194768,89350.44690502339,480.0,5256.0
Madurai,144605.0,14.814288480422666,89259.17440464665,480.0,5251.0
Ghaziabad,145375.0,14.71883254457407,89156.26171531065,480.0,5245.0
Rajkot,163453.0,13.084201059625338,89110.4964916225,480.0,5242.0
Gaya,144960.0,14.752381675071225,89104.38531743019,480.0,5242.0
Bhopal,154913.0,13.791878074286378,89022.55033841358,480.0,5237.0
Kanpur Nagar,173001.0,12.346649171685877,88999.27722295119,480.0,5236.0
Kanpur Nagar,172688.0,12.359965023828964,88934.06833479067,480.0,5232.0
Barmer,143074.0,14.898340031452035,88815.21256916535,480.0,5225.0
Khargone,147699.0,14.408226134055518,88670.02465724442,480.0,5216.0
Khargone,147342.0,14.431021494064868,88595.64870743775,480.0,5212.0
Bilaspur,164330.0,12.929453359378329,88529.04460611004,480.0,5208.0
Bulandshahr,169733.0,12.517321220262293,88525.10344494916,480.0,5208.0
Ranchi,142476.0,14.899738203359139,88452.29584424153,480.0,5204.0
Kheri,174118.0,12.186435713506281,88411.57556517862,480.0,5201.0
Rajkot,160002.0,13.25856390192684,88391.53089317077,480.0,5200.0
Khargone,146349.0,14.495011957635805,88388.77104116844,480.0,5200.0
Bhopal,151316.0,14.00087234084736,88273.16663031913,480.0,5193.0
Chandrapur,161690.0,13.098007928703515,88242.3709163363,480.0,5191.0
Barddhaman,167977.0,12.607454547619332,88240.09968939386,480.0,5191.0
Udaipur,168885.0,12.53878355813981,88233.85255068507,480.0,5191.0
Barddhaman,167913.0,12.610354109841943,88226.76623524542,480.0,5190.0
Dhule,152068.0,13.919602285804471,88196.92001657143,480.0,5189.0
Barddhaman,167752.0,12.617658104475032,88193.22426424564,480.0,5188.0
West Delhi,142537.0,14.848145757622529,88183.75632726011,480.0,5188.0
Rajkot,158978.0,13.311758156737682,88178.19534341013,480.0,5187.0
Kheri,172361.0,12.25969181142015,88045.53084617453,480.0,5180.0
Chandrapur,160703.0,13.147743677817603,88036.74384401343,480.0,5179.0
Kanpur Nagar,168355.0,12.54938938915156,88031.35210877546,480.0,5179.0
Muzaffarnagar,173160.0,12.18986954337293,87949.90875543568,480.0,5174.0
Nandurbar,141200.0,14.947486207604761,87941.04385474134,480.0,5174.0
Dhule,150817.0,13.993588298478961,87936.2919338209,480.0,5173.0
Dhule,150256.0,14.027166787570629,87819.41553471718,480.0,5166.0
Dhule,149779.0,14.055915342502336,87720.03933686072,480.0,5161.0
Bulandshahr,165432.0,12.712759848397841,87629.0536350063,480.0,5155.0
Kheri,170239.0,12.350182095864662,87603.44374241268,480.0,5154.0
Ganjam,158654.0,13.23910371560934,87518.19837067851,480.0,5149.0
Bulandshahr,164731.0,12.74558070077459,87483.01060080412,480.0,5147.0
Shivpuri,141111.0,14.873540166676115,87450.83860249305,480.0,5145.0
Rajgarh,147514.0,14.220519947124021,87405.24081166889,480.0,5142.0
Chandrapur,157601.0,13.30811157218817,87390.48716201783,480.0,5141.0
Tirunelveli,153863.0,13.618552747881246,87307.97422696884,480.0,5136.0
Rajgarh,146979.0,14.254082188052797,87293.78107990885,480.0,5135.0
Srikakulam,141279.0,14.825417610419025,87271.6739409329,480.0,5134.0
Tikamgarh,148703.0,14.047873628147192,87040.03967193216,480.0,5121.0
Khargone,139874.0,14.934548704200179,87039.79439380398,480.0,5120.0
Rajgarh,145745.0,14.332434509351886,87036.69448189544,480.0,5120.0
Saharanpur,162949.0,12.81801166001841,87028.42424951417,480.0,5120.0
Tikamgarh,148523.0,14.058838975519109,87002.53921504268,480.0,5118.0
Tirunelveli,152174.0,13.714210612781338,86956.09524122447,480.0,5116.0
Dindigul,151174.0,13.800959153299157,86931.09162670195,480.0,5114.0
Rajgarh,145192.0,14.36797917254964,86921.48466753447,480.0,5114.0
Tirunelveli,151826.0,13.734184301869892,86883.59440898744,480.0,5111.0
West Champaran,181444.0,11.485408801565212,86831.60477463328,480.0,5108.0
Ganjam,155350.0,13.414332704649471,86829.8577361373,480.0,5108.0
Parbhani,160833.0,12.952889314448438,86802.1686296119,480.0,5107.0
Satna,162002.0,12.852169404270292,86753.2144929415,480.0,5104.0
Tirunelveli,150742.0,13.796992231811759,86657.75845865702,480.0,5098.0
Jaunpur,168074.0,12.369477911646586,86624.484605087,480.0,5096.0
Chandrapur,153699.0,13.519030579050098,86577.5617070592,480.0,5093.0
Mahabubnagar,156273.0,13.289062799953927,86530.07128905,480.0,5091.0
Tikamgarh,146196.0,14.203027421903322,86517.74154052408,480.0,5090.0
Kanpur Nagar,160551.0,12.916344860232199,86405.50348563082,480.0,5083.0
Ganjam,153302.0,13.526741159664194,86403.186385785,480.0,5083.0
Saharanpur,159782.0,12.972969590006446,86368.62612626707,480.0,5081.0
Kheri,164197.0,12.620647023715271,86344.6824730407,480.0,5080.0
Tikamgarh,145018.0,14.27778429033437,86272.32175898789,480.0,5075.0
Vaishali,167254.0,12.379360856177692,86270.73419329766,480.0,5075.0
Dindigul,147808.0,14.001380159530205,86229.83327582668,480.0,5073.0
Ganjam,152149.0,13.591357213276371,86162.97536011612,480.0,5069.0
Varanasi,164998.0,12.526378947751198,86117.81140087718,480.0,5066.0
Udaipur,158589.0,13.02821741597831,86088.83215760767,480.0,5065.0
Udaipur,158380.0,13.038811473598475,86045.29004952194,480.0,5062.0
Varanasi,164634.0,12.54301940656604,86041.9773741914,480.0,5062.0
Parbhani,156884.0,13.153073907639353,85979.45195525384,480.0,5058.0
Gorakhpur,165840.0,12.43401812579519,85919.06524924476,480.0,5055.0
Mahabubnagar,153321.0,13.448657074653344,85915.06463928857,480.0,5054.0
Pratapgarh,139178.0,14.8124357841341,85898.54948184233,480.0,5053.0
West Champaran,176902.0,11.651922239871569,85885.34783657335,480.0,5053.0
Buldhana,138785.0,14.845049212456589,85844.58978961615,480.0,5050.0
Chhatarpur,157274.0,13.087394690828168,85762.78802522123,480.0,5045.0
Mahabubnagar,152236.0,13.508871036607395,85689.02046370681,480.0,5041.0
Dindigul,145159.0,14.165644805731606,85677.95143146643,480.0,5040.0
Parbhani,155099.0,13.246905222437137,85607.57304561573,480.0,5036.0
Dindigul,144422.0,14.212417689703164,85524.4078159296,480.0,5031.0
Varanasi,161589.0,12.685159972770592,85407.5964516678,480.0,5024.0
Mahabubnagar,150866.0,13.5861387844923,85403.60057755065,480.0,5024.0
Bhopal,137384.0,14.913636859919205,85370.62859846417,480.0,5022.0
Varanasi,161028.0,12.711933875264704,85290.72033608852,480.0,5018.0
Parbhani,153401.0,13.338189854108812,85253.81924208942,480.0,5015.0
Rajgarh,136935.0,14.932851843196822,85201.25279783986,480.0,5012.0
Jaunpur,160917.0,12.697243316471743,85133.42928152847,480.0,5008.0
Gorakhpur,162049.0,12.607929651342179,85129.26633626454,480.0,5008.0
Dhule,137188.0,14.8870536267485,85096.87970609887,480.0,5006.0
Jaunpur,160398.0,12.722149140580678,85025.30324378582,480.0,5002.0
Gorakhpur,161512.0,12.63322457015844,85017.39028230957,480.0,5002.0
Tiruchirappalli,149429.0,13.652445961319682,85002.97281475161,480.0,5001.0
Vaishali,161002.0,12.665913057520667,84968.22225362262,480.0,4999.0
Tiruchirappalli,148840.0,13.68668579222123,84880.26305475866,480.0,4993.0
Muzaffarnagar,158001.0,12.87967873824382,84791.7550133859,480.0,4988.0
West Champaran,171612.0,11.856968877649129,84783.25595963009,480.0,4988.0
Hooghly,169189.0,12.010254743188131,84666.7912393857,480.0,4981.0
Vaishali,159275.0,12.749033124890127,84608.42712361978,480.0,4977.0
Jaunpur,158259.0,12.826519651206874,84579.67389501454,480.0,4976.0
West Champaran,169788.0,11.930631548569107,84403.25289035215,480.0,4965.0
Gorakhpur,158366.0,12.784860482297448,84361.96729747989,480.0,4963.0
Vaishali,158059.0,12.80864861445021,84355.09130630775,480.0,4963.0
Meerut,166061.0,12.18300996013537,84296.78404125165,480.0,4959.0
Tikamgarh,135458.0,14.932562620423893,84280.62780989084,480.0,4958.0
Tiruchirappalli,145501.0,13.88602905801982,84184.62974878923,480.0,4953.0
Tiruchirappalli,145316.0,13.897341673720211,84146.08761076358,480.0,4950.0
Udaipur,149001.0,13.54481819035986,84091.3106325754,480.0,4947.0
Muzaffarnagar,154582.0,13.053958067834108,84079.4560850805,480.0,4946.0
Jalna,147518.0,13.60434927026349,83620.26648544706,480.0,4919.0
Jalna,147350.0,13.614159388127668,83585.26607669215,480.0,4917.0
Dindigul,134259.0,14.90976463578132,83407.08709314017,480.0,4907.0
Raipur,158192.0,12.65245617694841,83396.5561476593,480.0,4906.0
Jalna,146246.0,13.679186581605093,83355.26336722575,480.0,4904.0
Satna,145461.0,13.745067440293685,83307.13562218998,480.0,4901.0
Sitamarhi,136285.0,14.666473445548332,83284.18056360642,480.0,4900.0
Tirunelveli,134330.0,14.871771966262441,83238.5470095014,480.0,4897.0
Satna,145025.0,13.77135823921228,83216.30119340669,480.0,4896.0
Hooghly,162062.0,12.318542788915423,83181.9867273838,480.0,4894.0
Chhatarpur,144529.0,13.800560437279458,83107.54997664846,480.0,4889.0
Chhatarpur,144527.0,13.800682220746152,83107.13330490746,480.0,4889.0
Rajkot,134559.0,14.820117419738407,83090.84082844085,480.0,4888.0
Hooghly,160797.0,12.376117862162465,82918.44266175573,480.0,4878.0
South West Delhi,172004.0,11.568559053515886,82909.93464337275,480.0,4878.0
Hooghly,160606.0,12.38488982422933,82878.65062959066,480.0,4876.0
Meerut,159019.0,12.501100490504339,82829.68745414623,480.0,4873.0
Jalna,143720.0,13.831729531522882,82829.00701126952,480.0,4873.0
Raipur,155424.0,12.788740550104553,82819.88380247708,480.0,4872.0
Meerut,158193.0,12.540267013919618,82657.60248887441,480.0,4863.0
Satna,142268.0,13.941336482297618,82641.9191109799,480.0,4862.0
Meerut,157288.0,12.58365174932767,82469.05901451044,480.0,4852.0
Bahraich,153980.0,12.846000480578773,82417.79808331332,480.0,4849.0
Araria,162554.0,12.168066192980838,82415.32633057529,480.0,4848.0
Bahraich,153703.0,12.860140269609118,82360.0891608221,480.0,4845.0
Azamgarh,161202.0,12.260441803192249,82350.32248159153,480.0,4845.0
Chhatarpur,140864.0,14.029531821247293,82343.99876950745,480.0,4844.0
Chandrapur,133068.0,14.839819943037071,82279.38167416902,480.0,4840.0
Ganjam,132974.0,14.8302312464749,82168.13207369807,480.0,4834.0
Azamgarh,159833.0,12.322628477044933,82065.11155714678,480.0,4828.0
Muzaffarnagar,144833.0,13.596082411588439,82048.39182989951,480.0,4827.0
Bilaspur,132888.0,14.805589627433422,81978.54976709887,480.0,4823.0
Bahraich,151806.0,12.95836160387861,81964.87673493318,480.0,4822.0
Raipur,151215.0,13.005535128557824,81942.99976936964,480.0,4821.0
Dhar,154263.0,12.739232743867655,81883.01086530233,480.0,4817.0
Thane,217461.0,9.033003467272444,81846.91529152221,480.0,4815.0
Raipur,150321.0,13.05314591343915,81756.74778558694,480.0,4810.0
Bahraich,150286.0,13.038852329210112,81648.20671448628,480.0,4803.0
Dhanbad,156320.0,12.518791461160049,81539.06171702246,480.0,4797.0
Azamgarh,157279.0,12.441537385554426,81533.02326927561,480.0,4797.0
North East Delhi,173660.0,11.261250367094512,81484.5307812347,480.0,4794.0
Mahabubnagar,131496.0,14.850909146216264,81368.13121211891,480.0,4787.0
Mumbai Suburban,170694.0,11.43946805706084,81360.35668883096,480.0,4786.0
Sikar,145516.0,13.394723640536844,81214.44188651496,480.0,4778.0
Akola,142551.0,13.668661260452327,81186.72213911414,480.0,4776.0
Tiruchirappalli,131065.0,14.86476279126547,81177.08896821704,480.0,4776.0
Araria,154536.0,12.539974245649908,80744.89416773977,480.0,4750.0
Barddhaman,131428.0,14.723006338022811,80625.6365414026,480.0,4743.0
Sikar,142586.0,13.56722562365433,80604.01803226568,480.0,4742.0
Amritsar,149400.0,12.940676434562018,80555.71080514857,480.0,4739.0
Morena,152089.0,12.702314419093957,80495.09573689921,480.0,4736.0
Parbhani,130162.0,14.826870923380683,80412.29888037818,480.0,4731.0
Bulandshahr,130761.0,14.757766017650388,80405.84342641593,480.0,4730.0
Akola,138339.0,13.932593609946508,80309.21114193292,480.0,4725.0
Saharanpur,130611.0,14.753659694361927,80291.2602641794,480.0,4724.0
Kanpur Nagar,131025.0,14.700250331995177,80254.17915623618,480.0,4721.0
Barwani,146257.0,13.150084097963871,80137.1604131626,480.0,4714.0
Araria,151574.0,12.687316509978558,80127.80469514542,480.0,4714.0
Akola,137453.0,13.99017125729335,80124.62540953094,480.0,4714.0
Sikar,139747.0,13.74127000028623,80012.55244708332,480.0,4707.0
Udaipur,129237.0,14.851552948823102,79973.75618529381,480.0,4705.0
Akola,136427.0,14.05778139384877,79910.87259244193,480.0,4701.0
Jalna,129361.0,14.81203908412053,79837.50783170483,480.0,4697.0
Chhatarpur,128639.0,14.887632151741293,79797.08801532701,480.0,4694.0
Araria,149812.0,12.777729569530013,79760.71759460127,480.0,4692.0
Satna,128337.0,14.911912294098396,79739.58700365441,480.0,4691.0
Sikar,137829.0,13.862910832184575,79612.96404538199,480.0,4684.0
Azamgarh,147517.0,12.93398093791944,79499.25275079426,480.0,4677.0
Amritsar,143364.0,13.274997384298818,79298.19687510899,480.0,4665.0
Thane,204685.0,9.284733689651466,79185.23813609628,480.0,4658.0
Amritsar,142725.0,13.312045457730196,79165.07033143926,480.0,4657.0
Morena,144539.0,13.104642313546423,78922.16230657027,480.0,4643.0
Bara Banki,148166.0,12.783210836421066,78918.21736621515,480.0,4643.0
Morena,144081.0,13.130404908316098,78826.74456646216,480.0,4637.0
South West Delhi,152214.0,12.42256019446178,78786.98239332523,480.0,4635.0
Kheri,127833.0,14.788436566171754,78768.75881514308,480.0,4634.0
Dhanbad,142968.0,13.220977974246166,78757.36579258442,480.0,4633.0
Dhar,139256.0,13.57324945963219,78756.51778127252,480.0,4633.0
Barwani,139566.0,13.540808357276434,78743.18579965178,480.0,4632.0
Muzaffarnagar,127562.0,14.759922548074284,78450.21833656049,480.0,4615.0
Varanasi,128174.0,14.688667836941681,78446.05463884013,480.0,4615.0
Barwani,137629.0,13.661011407396643,78339.63912452468,480.0,4609.0
Moradabad,167085.0,11.24986533880756,78320.15625561087,480.0,4608.0
Mumbai Suburban,155786.0,12.055691424830057,78254.49767952396,480.0,4604.0
South West Delhi,149328.0,12.566011960168487,78185.72641616833,480.0,4600.0
Vellore,141009.0,13.302141692078576,78155.07074409617,480.0,4598.0
Jaunpur,127408.0,14.721644467816246,78152.30326481385,480.0,4598.0
Dhar,136091.0,13.772631749110895,78097.13447367711,480.0,4594.0
Dhanbad,139349.0,13.43448152134912,78003.39856326995,480.0,4589.0
Amritsar,137095.0,13.65338886619595,77992.13944213059,480.0,4588.0
Gorakhpur,127533.0,14.666951558015901,77938.34721035176,480.0,4585.0
Vaishali,127124.0,14.708829891838741,77910.22046542117,480.0,4583.0
Barwani,135264.0,13.812442243004472,77846.92448157321,480.0,4580.0
Vellore,139453.0,13.39477533810432,77830.90021769424,480.0,4579.0
North East Delhi,155638.0,11.98626308316039,77729.9172390382,480.0,4573.0
Dhanbad,137845.0,13.526507842084646,77690.0613955066,480.0,4571.0
Dhar,134053.0,13.906000566935713,77672.54558330972,480.0,4569.0
Vellore,138272.0,13.466475740021552,77584.85556351084,480.0,4564.0
Cuddapah,140327.0,13.266810615130266,77570.48888289103,480.0,4563.0
Akola,125182.0,14.871428229072638,77568.13035715712,480.0,4563.0
Mumbai Suburban,152213.0,12.221313414009224,77510.11577860775,480.0,4560.0
South West Delhi,146026.0,12.737096564333992,77497.8026209765,480.0,4559.0
Bara Banki,141023.0,13.177437882913546,77430.07594008821,480.0,4555.0
Palakkad,132465.0,14.025372548427521,77411.29060947715,480.0,4554.0
Vellore,137214.0,13.5317567321357,77364.43617680283,480.0,4551.0
Morena,136823.0,13.561692393147402,77314.64326281694,480.0,4548.0
Bara Banki,140461.0,13.210156483604106,77312.99124347985,480.0,4548.0
Pune,207255.0,8.952768556760722,77312.7519679768,480.0,4548.0
Palakkad,131806.0,14.07049701457434,77273.99706262439,480.0,4546.0
Palakkad,131517.0,14.090428686567618,77213.78789880473,480.0,4542.0
Palakkad,130996.0,14.126583051520264,77105.24472570617,480.0,4536.0
Bara Banki,139082.0,13.291559716140721,77025.69618501182,480.0,4531.0
Paschim Medinipur,166558.0,11.08243925575922,76911.20489836433,480.0,4525.0
Mumbai Suburban,149055.0,12.374308984542722,76852.19273712565,480.0,4521.0
Begusarai,150149.0,12.282750582750582,76843.44655205905,480.0,4521.0
Janjgir-champa,144125.0,12.790995379043338,76812.59204185923,480.0,4519.0
Cuddapah,135957.0,13.53252475029053,76660.06114480206,480.0,4510.0
Cuddapah,135772.0,13.544150898926885,76621.51899371254,480.0,4508.0
Sikar,123449.0,14.895301741595787,76617.08769576075,480.0,4507.0
Betul,131958.0,13.918792958418903,76529.00338362672,480.0,4502.0
Bhagalpur,150668.0,12.1832626485873,76484.4923640563,480.0,4500.0
Betul,131586.0,13.94400662679444,76451.50233305723,480.0,4498.0
Janjgir-champa,141335.0,12.9447911360163,76231.33563370266,480.0,4485.0
Osmanabad,143611.0,12.739290588530206,76229.26086289213,480.0,4485.0
Bahraich,123992.0,14.74357423402934,76170.21901774027,480.0,4481.0
Cuddapah,133327.0,13.700835533421337,76112.13746518611,480.0,4478.0
Raipur,123144.0,14.830403183239271,76094.7987332007,480.0,4477.0
Betul,129495.0,14.088427441774263,76015.87131552325,480.0,4472.0
Janjgir-champa,139642.0,13.041111978402068,75878.6232870009,480.0,4464.0
Bhagalpur,147719.0,12.326665312753859,75870.1113889453,480.0,4463.0
Thane,188513.0,9.652306990462247,75816.05615387541,480.0,4460.0
Meerut,123073.0,14.691933308416075,75340.84616944549,480.0,4432.0
Osmanabad,139107.0,12.98987117922765,75290.91708870087,480.0,4429.0
East Delhi,166239.0,10.85884865255053,75215.17254797282,480.0,4425.0
Betul,125278.0,14.394351806767295,75137.31690200805,480.0,4420.0
Palakkad,120992.0,14.881191473886918,75021.04661702192,480.0,4414.0
Bhagalpur,143227.0,12.556448459798364,74934.26848131418,480.0,4408.0
Begusarai,140980.0,12.756399798554416,74933.21848334171,480.0,4408.0
Hooghly,122357.0,14.693399695974108,74910.01277501266,480.0,4407.0
Dhar,120737.0,14.888229057960212,74898.33799045591,480.0,4406.0
Banaskantha,136459.0,13.171002491572622,74887.57620822953,480.0,4406.0
Bhagalpur,142852.0,12.576284712256655,74856.14265480365,480.0,4404.0
Paschim Medinipur,156544.0,11.471525759366317,74824.93868642671,480.0,4402.0
Janjgir-champa,134551.0,13.345360901361556,74817.98560996244,480.0,4402.0
Pali,134621.0,13.331959115152056,74781.7361683702,480.0,4399.0
Begusarai,140148.0,12.802445968219537,74759.88323141797,480.0,4398.0
Barwani,120053.0,14.928990287703867,74677.91962540467,480.0,4393.0
